Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close
2013-09-06,126.49,127.34,119.15,119.15,37.69,40.57,35.30,37.83
2013-09-05,126.76,131.44,121.83,126.43,37.55,40.43,35.17,37.70
2013-09-04,136.53,144.50,123.61,126.74,37.41,40.29,35.03,37.56
2013-09-03,135.61,138.34,133.00,136.77,37.25,40.12,34.89,37.42
2013-09-02,138.63,146.50,134.89,135.85,37.10,39.97,34.74,37.27
2013-09-01,135.14,145.81,134.81,138.34,36.94,39.80,34.58,37.11
2013-08-31,133.09,140.89,132.72,135.35,36.78,39.63,34.42,36.95
2013-08-30,122.35,135.75,120.99,133.49,36.63,39.47,34.26,36.79
2013-08-29,122.62,123.70,122.21,122.39,36.49,39.32,34.13,36.64
2013-08-28,126.48,127.32,122.62,122.62,36.35,39.18,33.98,36.50
2013-08-27,120.07,127.24,120.07,126.50,36.21,39.04,33.84,36.37
2013-08-26,122.11,122.75,119.93,120.06,36.08,38.90,33.71,36.22
2013-08-25,119.60,122.99,119.17,122.11,35.94,38.77,33.57,36.09
2013-08-24,118.51,121.39,118.02,120.04,35.81,38.63,33.43,35.95
2013-08-23,122.00,122.00,118.44,118.50,35.67,38.50,33.29,35.81
2013-08-22,123.30,123.50,120.60,121.15,35.53,38.37,33.16,35.68
2013-08-21,121.21,124.91,119.68,123.30,35.39,38.23,33.02,35.54
2013-08-20,119.00,123.01,117.51,121.21,35.25,38.09,32.88,35.40
2013-08-19,113.38,123.06,111.77,119.00,35.12,37.95,32.74,35.26
2013-08-18,112.75,114.69,112.00,113.50,34.99,37.81,32.61,35.13
2013-08-17,108.99,113.75,108.22,113.50,34.87,37.69,32.48,35.00
2013-08-16,110.00,112.30,108.52,108.99,34.75,37.57,32.36,34.87
2013-08-15,112.56,113.25,109.00,109.99,34.62,37.44,32.24,34.75
2013-08-14,109.56,115.00,108.00,112.56,34.50,37.32,32.11,34.63
2013-08-13,106.99,109.35,104.65,109.00,34.37,37.19,31.99,34.50
2013-08-12,105.00,108.00,103.50,106.64,34.26,37.08,31.87,34.38
2013-08-11,103.00,105.19,102.75,105.00,34.14,36.96,31.75,34.26
2013-08-10,102.80,103.90,102.41,103.00,34.03,36.85,31.64,34.15
2013-08-09,103.07,105.75,101.93,102.80,33.91,36.74,31.52,34.03
2013-08-08,106.75,106.75,101.26,103.00,33.80,36.62,31.40,33.92
2013-08-07,106.75,106.75,106.75,106.75,33.68,36.51,31.29,33.81
2013-08-06,106.72,107.38,105.56,106.75,33.56,36.39,31.16,33.69
2013-08-05,105.12,107.77,105.00,106.22,33.44,36.28,31.04,33.57
2013-08-04,104.95,105.95,103.52,105.14,33.32,36.16,30.92,33.45
2013-08-03,104.50,105.78,102.00,104.00,33.20,36.04,30.80,33.33
2013-08-02,104.86,108.00,101.21,104.50,33.08,35.93,30.68,33.21
2013-08-01,106.21,108.00,103.01,104.00,32.96,35.81,30.56,33.09
2013-07-31,107.95,111.34,103.88,106.09,32.84,35.69,30.44,32.97
2013-07-30,101.49,107.99,100.47,107.99,32.72,35.56,30.32,32.85
2013-07-29,98.60,102.50,98.46,101.20,32.60,35.44,30.20,32.73
2013-07-28,94.40,100.58,94.00,99.76,32.49,35.33,30.09,32.61
2013-07-27,96.02,97.00,93.00,94.12,32.39,35.22,29.98,32.50
2013-07-26,96.95,97.47,96.00,96.02,32.28,35.11,29.87,32.39
2013-07-25,94.50,97.33,93.87,96.90,32.17,35.01,29.76,32.29
2013-07-24,95.56,95.99,93.00,94.51,32.07,34.90,29.66,32.18
2013-07-23,91.60,96.82,91.60,95.56,31.96,34.80,29.55,32.07
2013-07-22,92.00,92.00,90.08,91.61,31.86,34.69,29.44,31.97
2013-07-21,89.82,91.95,88.00,90.76,31.75,34.60,29.34,31.86
2013-07-20,92.00,93.10,89.27,89.39,31.66,34.50,29.24,31.76
2013-07-19,90.07,95.20,87.80,92.17,31.55,34.40,29.14,31.67
2013-07-18,98.50,98.80,86.20,90.58,31.45,34.30,29.04,31.56
2013-07-17,96.71,99.97,96.18,98.50,31.34,34.19,28.94,31.46
2013-07-16,98.89,99.86,96.14,97.45,31.23,34.07,28.83,31.35
2013-07-15,93.61,101.90,93.11,98.40,31.11,33.96,28.71,31.24
2013-07-14,98.70,98.70,92.86,94.69,31.00,33.85,28.60,31.12
2013-07-13,93.99,98.25,88.06,98.13,30.89,33.73,28.49,31.01
2013-07-12,88.98,104.00,88.17,93.59,30.78,33.62,28.39,30.90
2013-07-11,88.00,90.28,85.08,88.98,30.68,33.50,28.28,30.79
2013-07-10,76.72,87.00,76.20,86.76,30.58,33.40,28.19,30.69
2013-07-09,76.00,78.30,72.52,76.69,30.50,33.31,28.10,30.59
2013-07-08,76.50,80.00,72.60,76.52,30.42,33.23,28.03,30.51
2013-07-07,68.75,74.56,66.62,74.56,30.34,33.15,27.95,30.43
2013-07-06,68.50,75.00,66.82,70.28,30.28,33.08,27.88,30.35
2013-07-05,79.99,80.00,65.53,68.43,30.21,33.01,27.81,30.28
2013-07-04,78.89,83.11,72.00,80.53,30.12,32.92,27.75,30.22
2013-07-03,90.40,90.98,76.98,77.53,30.04,32.84,27.67,30.13
2013-07-02,88.05,92.30,87.51,90.13,29.93,32.73,27.58,30.05
2013-07-01,97.51,97.66,86.30,88.05,29.83,32.63,27.48,29.94
2013-06-30,95.00,98.12,94.22,96.61,29.71,32.52,27.38,29.84
2013-06-29,94.66,99.99,93.00,94.99,29.59,32.40,27.26,29.72
2013-06-28,101.74,101.74,92.33,94.65,29.48,32.28,27.14,29.61
2013-06-27,104.00,104.00,101.10,101.44,29.35,32.16,27.03,29.49
2013-06-26,103.33,105.49,102.79,104.00,29.22,32.03,26.90,29.36
2013-06-25,102.09,106.47,101.01,103.95,29.09,31.90,26.76,29.23
2013-06-24,107.90,108.33,100.98,102.74,28.96,31.77,26.63,29.10
2013-06-23,108.20,108.80,106.23,107.60,28.82,31.63,26.50,28.97
2013-06-22,109.50,109.96,107.51,108.30,28.68,31.49,26.36,28.83
2013-06-21,111.29,114.99,107.68,109.50,28.53,31.35,26.21,28.69
2013-06-20,108.25,114.30,107.50,110.15,28.38,31.21,26.06,28.54
2013-06-19,107.05,110.22,105.75,108.25,28.24,31.06,25.92,28.39
2013-06-18,101.95,111.11,101.03,107.40,28.10,30.91,25.78,28.25
2013-06-17,99.90,102.21,99.00,101.70,27.97,30.77,25.64,28.11
2013-06-16,99.80,101.60,98.95,99.51,27.84,30.64,25.51,27.98
2013-06-15,100.00,103.70,98.00,99.99,27.71,30.51,25.38,27.85
2013-06-14,103.95,104.70,98.00,99.98,27.58,30.38,25.24,27.72
2013-06-13,108.78,110.30,100.53,104.00,27.44,30.25,25.11,27.59
2013-06-12,109.00,111.79,106.73,108.15,27.29,30.10,24.98,27.45
2013-06-11,106.35,109.60,104.00,108.90,27.14,29.95,24.83,27.30
2013-06-10,100.44,110.10,95.00,106.35,27.00,29.81,24.68,27.15
2013-06-09,107.89,108.99,88.50,100.00,26.86,29.66,24.55,27.01
2013-06-08,111.00,111.42,107.30,108.30,26.72,29.52,24.44,26.87
2013-06-07,118.97,119.00,106.42,111.50,26.56,29.37,24.29,26.72
2013-06-06,121.90,123.10,117.25,118.00,26.39,29.20,24.13,26.57
2013-06-05,121.40,123.47,119.90,121.65,26.22,29.03,23.96,26.40
2013-06-04,120.74,123.84,119.10,121.42,26.04,28.85,23.79,26.23
2013-06-03,122.50,122.50,116.00,122.22,25.87,28.68,23.61,26.05
2013-06-02,129.30,129.40,115.05,122.29,25.69,28.51,23.44,25.87
2013-06-01,128.82,129.78,127.20,129.30,25.50,28.32,23.27,25.69
2013-05-31,128.80,129.90,126.40,129.00,25.30,28.13,23.08,25.50
2013-05-30,132.25,132.25,127.00,128.80,25.11,27.94,22.89,25.31
2013-05-29,129.00,132.59,127.66,132.30,24.91,27.75,22.69,25.12
2013-05-28,129.77,130.58,125.60,129.00,24.72,27.55,22.50,24.92
2013-05-27,133.50,135.46,124.70,129.74,24.52,27.36,22.30,24.72
2013-05-26,131.99,136.00,130.62,133.48,24.32,27.16,22.11,24.53
2013-05-25,133.10,133.22,128.90,131.98,24.12,26.95,21.91,24.32
2013-05-24,126.30,133.85,125.72,133.20,23.91,26.75,21.71,24.12
2013-05-23,123.80,126.93,123.10,126.70,23.72,26.55,21.51,23.91
2013-05-22,122.89,124.00,122.00,123.89,23.53,26.36,21.32,23.72
2013-05-21,122.02,123.00,121.21,122.88,23.34,26.18,21.13,23.53
2013-05-20,122.50,123.62,120.12,122.00,23.15,25.99,20.94,23.34
2013-05-19,123.21,124.50,119.57,121.99,22.97,25.81,20.75,23.15
2013-05-18,123.50,125.25,122.30,123.50,22.78,25.62,20.56,22.97
2013-05-17,118.21,125.30,116.57,123.01,22.58,25.43,20.37,22.77
2013-05-16,114.22,118.76,112.20,118.76,22.40,25.24,20.19,22.58
2013-05-15,111.40,115.81,103.50,114.22,22.23,25.06,20.01,22.40
2013-05-14,117.98,119.80,110.25,111.50,22.05,24.89,19.85,22.22
2013-05-13,114.82,118.70,114.50,117.98,21.87,24.71,19.68,22.05
2013-05-12,115.64,117.45,113.43,115.00,21.69,24.53,19.49,21.87
2013-05-11,117.70,118.68,113.01,115.24,21.51,24.35,19.31,21.69
2013-05-10,112.80,122.00,111.55,117.20,21.33,24.16,19.13,21.51
2013-05-09,113.20,113.46,109.26,112.67,21.15,23.97,18.95,21.32
2013-05-08,109.60,115.78,109.60,113.57,20.97,23.80,18.78,21.15
2013-05-07,112.25,113.44,97.70,111.50,20.80,23.62,18.60,20.97
2013-05-06,115.98,124.66,106.64,112.30,20.62,23.45,18.45,20.79
2013-05-05,112.90,118.80,107.14,115.91,20.43,23.25,18.28,20.61
2013-05-04,98.10,115.00,92.50,112.50,20.25,23.06,18.10,20.43
2013-05-03,106.25,108.13,79.10,97.75,20.10,22.88,17.96,20.25
2013-05-02,116.38,125.60,92.28,105.21,19.93,22.72,17.84,20.09
2013-05-01,139.00,139.89,107.72,116.99,19.74,22.51,17.69,19.93
2013-04-30,144.00,146.93,134.05,139.00,19.51,22.28,17.51,19.74
2013-04-29,134.44,147.49,134.00,144.54,19.26,22.04,17.28,19.50
2013-04-28,136.69,143.37,110.85,127.95,19.03,21.79,17.05,19.25
2013-04-27,139.41,147.41,124.44,136.70,18.80,21.55,16.87,19.04
2013-04-26,163.99,163.99,139.01,139.42,18.56,21.30,16.65,18.80
2013-04-25,148.82,160.40,129.30,152.67,18.27,21.02,16.41,18.56
2013-04-24,127.73,185.87,127.73,148.82,18.01,20.74,16.19,18.30
2013-04-23,123.51,144.69,120.70,127.46,17.79,20.41,15.96,18.04
2013-04-22,124.27,133.06,106.22,123.45,17.58,20.16,15.75,17.82
2013-04-21,123.04,146.10,118.57,124.28,17.37,19.93,15.57,17.61
2013-04-20,115.71,125.34,102.47,122.96,17.16,19.68,15.37,17.39
2013-04-19,104.01,130.78,99.87,115.77,16.96,19.47,15.19,17.18
2013-04-18,70.56,126.75,70.56,103.87,16.78,19.24,15.02,16.98
2013-04-17,68.19,72.64,58.97,69.96,16.67,19.03,14.91,16.81
2013-04-16,99.46,99.46,56.85,68.19,16.57,18.92,14.82,16.70
2013-04-15,93.27,111.65,86.17,99.52,16.40,18.75,14.73,16.59
2013-04-14,114.86,117.55,84.97,93.28,16.25,18.57,14.59,16.42
2013-04-13,117.57,125.65,97.58,115.00,16.05,18.36,14.44,16.27
2013-04-12,150.85,150.85,98.20,117.59,15.84,18.14,14.28,16.07
2013-04-11,227.98,232.11,143.34,151.04,15.56,17.87,14.10,15.86
2013-04-10,190.01,250.19,184.08,228.20,15.13,17.43,13.84,15.58
2013-04-09,182.58,218.86,176.08,189.91,14.77,16.96,13.49,15.15
2013-04-08,153.78,205.43,153.78,182.51,14.42,16.54,13.15,14.79
2013-04-07,142.56,166.55,139.51,152.89,14.13,16.15,12.86,14.44
2013-04-06,139.71,145.89,114.91,142.16,13.87,15.84,12.60,14.15
2013-04-05,131.17,148.37,113.23,139.76,13.61,15.57,12.39,13.89
2013-04-04,121.57,137.93,119.05,131.21,13.36,15.30,12.18,13.63
2013-04-03,105.72,141.62,99.86,121.53,13.14,15.04,11.96,13.38
2013-04-02,99.57,111.17,94.31,105.68,12.95,14.78,11.78,13.16
2013-04-01,92.47,100.74,82.99,99.57,12.77,14.58,11.60,12.97
2013-03-31,91.95,101.08,83.63,92.52,12.60,14.40,11.46,12.78
2013-03-30,88.03,94.78,75.07,91.96,12.43,14.21,11.30,12.62
2013-03-29,86.39,110.10,83.11,88.09,12.27,14.04,11.17,12.45
2013-03-28,83.33,86.41,71.88,86.25,12.12,13.84,11.02,12.29
2013-03-27,75.71,87.46,71.83,83.42,11.97,13.69,10.89,12.13
2013-03-26,73.20,81.90,65.27,75.70,11.83,13.53,10.76,11.98
2013-03-25,70.71,77.77,61.02,73.21,11.70,13.39,10.65,11.85
2013-03-24,69.32,73.69,58.85,71.02,11.58,13.25,10.54,11.72
2013-03-23,69.81,75.36,63.04,69.46,11.46,13.12,10.44,11.59
2013-03-22,66.57,88.68,66.57,69.99,11.33,12.99,10.32,11.47
2013-03-21,63.10,83.14,62.35,66.51,11.21,12.83,10.20,11.34
2013-03-20,52.54,71.07,52.54,63.08,11.10,12.68,10.09,11.23
2013-03-19,51.12,63.81,49.94,52.36,11.01,12.55,10.00,11.11
2013-03-18,47.74,61.81,47.68,51.02,10.93,12.44,9.91,11.03
2013-03-17,47.09,60.23,44.48,47.39,10.85,12.34,9.83,10.94
2013-03-16,46.83,48.20,39.09,46.90,10.77,12.23,9.76,10.86
2013-03-15,47.08,52.41,41.92,46.88,10.69,12.16,9.70,10.78
2013-03-14,45.75,53.73,43.49,47.07,10.61,12.07,9.63,10.70
2013-03-13,46.51,48.50,39.63,45.75,10.54,11.98,9.55,10.63
2013-03-12,47.81,52.34,38.92,46.51,10.46,11.90,9.49,10.55
2013-03-11,46.27,56.56,43.32,47.82,10.38,11.81,9.42,10.47
2013-03-10,46.21,49.16,41.36,46.27,10.30,11.71,9.35,10.39
2013-03-09,44.07,54.90,42.09,46.25,10.22,11.63,9.28,10.31
2013-03-08,42.02,53.04,40.93,44.06,10.14,11.53,9.21,10.23
2013-03-07,40.96,53.40,39.81,42.00,10.07,11.44,9.14,10.16
2013-03-06,38.12,49.45,37.84,40.81,10.01,11.35,9.07,10.09
2013-03-05,34.28,39.04,31.94,38.11,9.94,11.27,9.00,10.02
2013-03-04,34.33,35.77,28.01,34.27,9.89,11.20,8.95,9.96
2013-03-03,34.31,42.68,33.58,34.33,9.83,11.15,8.91,9.90
2013-03-02,34.07,38.85,32.34,34.31,9.78,11.08,8.86,9.85
2013-03-01,32.05,40.97,32.05,34.06,9.73,11.02,8.80,9.79
2013-02-28,30.92,34.71,26.03,32.03,9.68,10.95,8.75,9.74
2013-02-27,30.59,33.71,25.49,31.05,9.63,10.90,8.71,9.69
2013-02-26,30.37,35.59,27.77,30.62,9.58,10.85,8.68,9.64
2013-02-25,29.81,31.56,25.34,30.36,9.53,10.79,8.63,9.59
2013-02-24,30.26,32.71,24.90,29.82,9.49,10.74,8.59,9.55
2013-02-23,30.21,37.87,28.87,30.29,9.44,10.69,8.56,9.50
2013-02-22,29.82,38.71,29.29,30.21,9.39,10.63,8.51,9.45
2013-02-21,29.66,34.90,28.68,29.75,9.35,10.57,8.46,9.41
2013-02-20,27.50,32.31,27.29,29.63,9.30,10.51,8.42,9.36
2013-02-19,27.02,32.33,25.92,27.49,9.26,10.46,8.38,9.31
2013-02-18,27.25,30.32,23.98,26.92,9.22,10.41,8.33,9.27
2013-02-17,27.28,33.57,27.20,27.24,9.18,10.37,8.30,9.23
2013-02-16,27.10,28.41,23.27,27.26,9.14,10.31,8.26,9.19
2013-02-15,25.91,29.98,25.02,27.15,9.10,10.27,8.22,9.15
2013-02-14,25.08,26.12,21.69,25.91,9.06,10.23,8.18,9.11
2013-02-13,25.13,27.66,23.21,25.08,9.02,10.19,8.15,9.07
2013-02-12,24.54,27.36,22.66,25.12,8.98,10.15,8.12,9.03
2013-02-11,23.90,27.94,22.88,24.54,8.95,10.11,8.08,8.99
2013-02-10,23.62,27.91,22.82,23.88,8.91,10.07,8.05,8.96
2013-02-09,22.33,28.04,22.33,23.54,8.88,10.03,8.01,8.92
2013-02-08,21.71,24.70,21.09,22.25,8.85,9.98,7.98,8.89
2013-02-07,20.97,26.11,20.51,21.70,8.82,9.95,7.95,8.86
2013-02-06,20.75,21.48,17.42,20.96,8.79,9.91,7.92,8.83
2013-02-05,20.65,25.71,18.19,20.76,8.76,9.88,7.90,8.80
2013-02-04,20.72,22.51,19.49,20.58,8.73,9.85,7.87,8.77
2013-02-03,19.64,21.30,17.93,20.72,8.70,9.82,7.85,8.74
2013-02-02,20.52,21.56,18.36,19.64,8.68,9.79,7.82,8.71
2013-02-01,20.26,22.77,18.37,20.52,8.65,9.76,7.80,8.69
2013-01-31,19.78,23.42,18.42,20.27,8.62,9.73,7.77,8.66
2013-01-30,19.47,21.19,16.94,19.78,8.59,9.70,7.75,8.63
2013-01-29,18.55,21.19,16.23,19.47,8.57,9.67,7.72,8.60
2013-01-28,17.75,18.73,15.56,18.56,8.54,9.64,7.70,8.58
2013-01-27,18.48,21.40,17.38,17.77,8.52,9.62,7.68,8.55
2013-01-26,18.56,19.86,15.60,18.48,8.50,9.59,7.66,8.53
2013-01-25,17.08,21.20,16.03,18.56,8.47,9.57,7.64,8.51
2013-01-24,17.60,22.84,16.45,17.08,8.45,9.54,7.62,8.48
2013-01-23,17.16,20.55,16.48,17.56,8.43,9.51,7.60,8.46
2013-01-22,16.29,17.90,14.34,17.16,8.41,9.48,7.58,8.44
2013-01-21,15.81,17.84,14.20,16.31,8.39,9.46,7.56,8.42
2013-01-20,15.66,17.52,14.78,15.81,8.37,9.44,7.54,8.40
2013-01-19,15.52,16.69,12.64,15.65,8.35,9.42,7.53,8.38
2013-01-18,15.45,19.43,14.81,15.54,8.34,9.40,7.51,8.36
2013-01-17,14.54,16.09,13.66,15.44,8.32,9.38,7.50,8.35
2013-01-16,14.30,15.49,12.32,14.54,8.30,9.36,7.48,8.33
2013-01-15,14.32,17.07,13.72,14.30,8.29,9.34,7.47,8.31
2013-01-14,14.30,15.39,13.10,14.31,8.27,9.33,7.45,8.30
2013-01-13,14.28,14.47,11.59,14.31,8.26,9.31,7.44,8.28
2013-01-12,14.15,15.77,12.82,14.30,8.24,9.30,7.43,8.27
2013-01-11,14.05,16.90,12.74,14.15,8.23,9.28,7.42,8.25
2013-01-10,13.77,14.57,11.71,14.05,8.21,9.26,7.40,8.24
2013-01-09,13.61,14.65,12.64,13.77,8.20,9.25,7.39,8.22
2013-01-08,13.53,15.09,11.98,13.61,8.19,9.23,7.38,8.21
2013-01-07,13.53,16.91,13.24,13.53,8.17,9.22,7.37,8.20
2013-01-06,13.44,14.26,11.85,13.51,8.16,9.20,7.35,8.18
2013-01-05,13.50,16.79,12.94,13.44,8.14,9.19,7.34,8.17
2013-01-04,13.40,16.20,12.75,13.49,8.13,9.17,7.33,8.16
2013-01-03,13.48,14.33,12.25,13.40,8.12,9.15,7.31,8.14
2013-01-02,13.50,14.91,12.40,13.48,8.10,9.14,7.30,8.13
2013-01-01,13.55,15.55,13.11,13.50,8.09,9.12,7.29,8.11
2012-12-31,13.48,16.59,12.70,13.53,8.08,9.11,7.27,8.10
2012-12-30,13.52,17.76,12.97,13.48,8.06,9.09,7.26,8.09
2012-12-29,13.49,14.79,11.93,13.49,8.05,9.06,7.24,8.07
2012-12-28,13.42,14.34,12.01,13.49,8.03,9.05,7.23,8.06
2012-12-27,13.48,15.61,12.04,13.42,8.02,9.04,7.22,8.04
2012-12-26,13.45,15.03,12.65,13.46,8.01,9.02,7.21,8.03
2012-12-25,13.45,14.19,11.16,13.43,7.99,9.00,7.19,8.02
2012-12-24,13.32,15.13,12.56,13.46,7.98,8.99,7.18,8.00
2012-12-23,13.65,16.81,13.29,13.32,7.96,8.97,7.17,7.99
2012-12-22,13.51,14.20,11.29,13.54,7.95,8.95,7.15,7.97
2012-12-21,13.52,15.04,12.65,13.53,7.93,8.94,7.14,7.96
2012-12-20,13.47,14.96,11.99,13.52,7.92,8.92,7.12,7.94
2012-12-19,13.37,14.30,11.21,13.46,7.90,8.91,7.11,7.93
2012-12-18,13.38,13.90,11.15,13.38,7.89,8.89,7.10,7.91
2012-12-17,13.62,13.85,11.16,13.39,7.87,8.88,7.09,7.90
2012-12-16,13.61,14.30,12.12,13.65,7.86,8.86,7.08,7.89
2012-12-15,13.77,15.13,12.86,13.62,7.84,8.85,7.07,7.87
2012-12-14,13.79,16.57,12.89,13.77,7.83,8.83,7.05,7.85
2012-12-13,13.68,16.24,13.02,13.79,7.81,8.81,7.03,7.84
2012-12-12,13.58,15.86,13.07,13.67,7.80,8.79,7.02,7.82
2012-12-11,13.49,14.12,11.10,13.56,7.78,8.77,7.00,7.81
2012-12-10,13.46,14.82,11.53,13.52,7.76,8.76,6.99,7.79
2012-12-09,13.52,16.83,13.11,13.46,7.75,8.74,6.98,7.78
2012-12-08,13.51,14.32,11.83,13.51,7.73,8.72,6.96,7.76
2012-12-07,13.44,14.41,11.26,13.51,7.72,8.70,6.95,7.74
2012-12-06,13.35,15.19,11.84,13.44,7.70,8.69,6.94,7.73
2012-12-05,13.18,13.79,11.17,13.36,7.69,8.67,6.92,7.71
2012-12-04,12.68,15.44,11.59,13.18,7.67,8.66,6.91,7.70
2012-12-03,12.54,13.15,10.84,12.68,7.66,8.64,6.90,7.68
2012-12-02,12.60,14.34,12.09,12.55,7.64,8.62,6.89,7.67
2012-12-01,12.60,13.67,11.60,12.60,7.63,8.61,6.87,7.65
2012-11-30,12.46,15.03,12.07,12.61,7.61,8.59,6.86,7.64
2012-11-29,12.41,15.43,10.43,12.45,7.60,8.58,6.84,7.63
2012-11-28,12.53,13.06,10.47,12.38,7.59,8.56,6.83,7.61
2012-11-27,12.39,13.31,10.49,12.53,7.57,8.54,6.82,7.60
2012-11-26,12.46,12.68,10.33,12.39,7.56,8.53,6.81,7.58
2012-11-25,12.42,13.46,10.39,12.47,7.55,8.52,6.80,7.57
2012-11-24,12.36,13.90,11.71,12.42,7.53,8.51,6.79,7.56
2012-11-23,11.93,14.03,11.51,12.33,7.52,8.49,6.78,7.54
2012-11-22,11.79,12.78,10.70,11.92,7.51,8.47,6.77,7.53
2012-11-21,11.73,12.46,10.39,11.80,7.49,8.46,6.75,7.52
2012-11-20,11.81,12.18,9.78,11.73,7.48,8.45,6.74,7.50
2012-11-19,11.75,12.90,10.98,11.81,7.47,8.44,6.74,7.49
2012-11-18,11.79,13.53,10.47,11.74,7.46,8.43,6.72,7.48
2012-11-17,11.73,14.74,11.55,11.79,7.44,8.41,6.71,7.47
2012-11-16,11.14,12.78,10.27,11.72,7.43,8.39,6.70,7.45
2012-11-15,10.97,11.90,9.77,11.14,7.42,8.38,6.69,7.44
2012-11-14,11.17,13.04,10.50,10.97,7.41,8.37,6.68,7.43
2012-11-13,11.00,11.58,9.29,11.17,7.40,8.36,6.67,7.42
2012-11-12,10.92,12.28,10.29,11.00,7.39,8.35,6.66,7.41
2012-11-11,10.89,11.82,9.10,10.91,7.38,8.33,6.65,7.40
2012-11-10,10.97,12.21,9.65,10.89,7.37,8.32,6.64,7.39
2012-11-09,10.98,12.80,10.08,10.96,7.36,8.31,6.63,7.38
2012-11-08,10.96,12.47,9.44,10.98,7.35,8.30,6.62,7.37
2012-11-07,10.93,13.66,10.71,10.96,7.34,8.29,6.61,7.36
2012-11-06,10.77,12.16,9.79,10.90,7.32,8.27,6.60,7.35
2012-11-05,10.63,12.12,10.24,10.74,7.31,8.26,6.59,7.34
2012-11-04,11.01,11.85,9.81,10.63,7.30,8.25,6.58,7.33
2012-11-03,11.01,13.09,10.41,11.00,7.29,8.24,6.57,7.32
2012-11-02,10.95,12.13,10.44,10.99,7.28,8.22,6.56,7.30
2012-11-01,11.10,11.91,9.48,10.95,7.27,8.21,6.55,7.29
2012-10-31,10.92,11.63,9.69,11.10,7.26,8.20,6.54,7.28
2012-10-30,10.63,12.49,9.96,10.92,7.25,8.19,6.53,7.27
2012-10-29,10.70,11.23,8.73,10.63,7.24,8.17,6.52,7.26
2012-10-28,10.68,11.24,9.62,10.73,7.23,8.17,6.51,7.25
2012-10-27,10.32,11.25,8.51,10.68,7.22,8.16,6.50,7.24
2012-10-26,11.31,13.41,9.48,10.32,7.21,8.15,6.50,7.23
2012-10-25,11.78,14.32,11.30,11.31,7.19,8.13,6.49,7.22
2012-10-24,11.69,14.68,11.02,11.78,7.18,8.11,6.47,7.20
2012-10-23,11.73,15.20,11.15,11.67,7.16,8.09,6.46,7.19
2012-10-22,11.74,11.98,9.52,11.73,7.15,8.07,6.44,7.18
2012-10-21,11.88,12.44,10.19,11.74,7.14,8.06,6.43,7.16
2012-10-20,11.87,12.44,9.66,11.89,7.12,8.04,6.42,7.15
2012-10-19,11.95,13.78,11.32,11.89,7.11,8.03,6.41,7.13
2012-10-18,11.85,13.82,11.16,11.94,7.09,8.01,6.39,7.12
2012-10-17,11.90,13.67,11.05,11.83,7.07,7.99,6.38,7.10
2012-10-16,11.87,12.65,10.74,11.90,7.06,7.97,6.36,7.09
2012-10-15,11.90,14.83,11.81,11.87,7.04,7.96,6.35,7.07
2012-10-14,12.02,15.01,11.65,11.89,7.03,7.94,6.33,7.06
2012-10-13,12.03,14.97,11.43,11.98,7.01,7.91,6.32,7.04
2012-10-12,12.06,13.80,10.45,12.01,7.00,7.89,6.30,7.02
2012-10-11,12.16,12.76,10.59,12.05,6.98,7.87,6.29,7.01
2012-10-10,11.95,13.12,11.07,12.17,6.96,7.85,6.27,6.99
2012-10-09,11.89,14.85,11.52,11.95,6.95,7.84,6.26,6.97
2012-10-08,12.20,13.85,11.55,11.88,6.93,7.81,6.24,6.96
2012-10-07,12.69,13.32,10.40,12.17,6.91,7.79,6.22,6.94
2012-10-06,12.97,14.16,11.57,12.73,6.89,7.78,6.21,6.92
2012-10-05,12.88,14.30,11.61,12.96,6.87,7.75,6.19,6.90
2012-10-04,12.90,16.16,12.06,12.88,6.85,7.73,6.17,6.88
2012-10-03,12.78,15.72,11.94,12.89,6.83,7.70,6.15,6.86
2012-10-02,12.44,14.88,12.02,12.78,6.81,7.68,6.13,6.84
2012-10-01,12.49,13.87,11.73,12.43,6.79,7.65,6.11,6.82
2012-09-30,12.43,12.92,10.67,12.49,6.77,7.63,6.09,6.81
2012-09-29,12.41,12.96,10.39,12.44,6.76,7.61,6.08,6.79
2012-09-28,12.31,14.72,11.88,12.43,6.74,7.60,6.06,6.77
2012-09-27,12.29,15.52,12.07,12.31,6.72,7.57,6.04,6.75
2012-09-26,12.26,14.81,11.57,12.27,6.70,7.54,6.02,6.73
2012-09-25,12.26,13.44,11.08,12.24,6.68,7.52,6.00,6.71
2012-09-24,12.27,13.75,11.78,12.26,6.66,7.50,5.99,6.69
2012-09-23,12.43,13.32,9.99,12.25,6.64,7.48,5.97,6.67
2012-09-22,12.47,12.92,10.37,12.44,6.62,7.46,5.95,6.65
2012-09-21,12.42,13.75,11.69,12.48,6.60,7.44,5.94,6.63
2012-09-20,12.48,15.06,12.16,12.42,6.58,7.42,5.92,6.61
2012-09-19,12.15,12.71,10.57,12.47,6.56,7.39,5.89,6.59
2012-09-18,11.95,13.12,10.88,12.16,6.54,7.37,5.88,6.57
2012-09-17,11.85,13.74,11.14,11.95,6.52,7.35,5.86,6.55
2012-09-16,11.75,12.25,10.25,11.85,6.50,7.33,5.84,6.53
2012-09-15,11.59,13.02,9.43,11.76,6.48,7.31,5.83,6.51
